time;gFx;gFy;gFz;TgF
5.5910;-0.0195;0.0137;0.9872;0.988
5.6390;-0.0081;0.0271;1.0051;1.005
5.6410;0.0195;0.0337;0.9882;0.989
5.6420;0.0259;0.0213;0.9396;0.940
5.6440;0.0330;0.0415;0.9831;0.985
5.6450;0.0081;0.0464;1.0461;1.047
5.6630;0.0042;0.0537;1.0559;1.057
5.6680;0.0027;0.0572;1.0586;1.060
5.6710;0.0049;0.0366;0.9665;0.967
5.6730;0.0252;0.0628;0.9709;0.973
5.7180;0.0115;0.0269;0.9374;0.938
5.7190;0.0166;0.0139;0.9428;0.943
5.7210;0.0205;0.0291;0.9995;1.000
5.7220;0.0064;-0.0024;0.9596;0.960
5.7410;0.0042;0.0220;1.0175;1.018
5.7430;-0.0046;0.0269;1.0383;1.039
5.7440;-0.0122;0.0037;1.0078;1.008
5.7450;-0.0161;-0.0088;1.0107;1.011
5.7470;-0.0213;-0.0142;0.9811;0.981
5.7950;-0.0198;0.0000;0.9887;0.989
5.7970;-0.0340;0.0249;1.0134;1.014
5.8000;-0.0344;0.0479;0.9997;1.001
5.8130;-0.0327;0.0674;1.0119;1.015
5.8160;-0.0266;0.0657;1.0517;1.054
5.8170;-0.0049;0.0533;1.0745;1.076
5.8180;0.0022;0.0440;1.0361;1.037
5.8200;-0.0068;0.0303;1.0422;1.043
5.8340;-0.0203;0.0379;1.0207;1.022
5.8360;-0.0335;0.0403;1.0080;1.009
5.9470;-0.0310;0.0298;0.9880;0.989
6.0620;-0.0125;0.0237;0.9235;0.924
6.0640;-0.0198;0.0332;0.9474;0.948
6.0660;-0.0010;0.0151;0.8788;0.879
6.0680;-0.0005;-0.0020;0.8834;0.883
6.0780;-0.0010;0.0193;0.9723;0.973
6.0790;0.0125;0.0230;0.9540;0.954
6.0810;-0.0005;0.0594;1.0195;1.021
6.0820;0.0005;0.0650;1.0466;1.049
6.0840;0.0024;0.0322;0.9894;0.990
6.0850;0.0249;0.0298;0.9540;0.955
6.0860;0.0308;0.0078;0.9565;0.957
6.0870;0.0227;0.0166;0.9973;0.998
6.0880;0.0237;0.0325;1.0219;1.023
6.1020;-0.0059;0.0337;1.0708;1.071
6.1040;-0.0188;0.0545;1.0818;1.083
6.1060;0.0364;0.0694;0.9721;0.975
6.1070;-0.0039;0.0606;1.0329;1.035
6.1080;-0.0222;0.0381;1.0666;1.068
6.1510;-0.0249;0.0054;1.0344;1.035
6.1550;-0.0958;-0.0215;1.1228;1.127
6.1570;-0.0454;-0.0151;1.0349;1.036
6.1580;-0.0203;-0.0210;0.9626;0.963
6.1710;-0.0107;-0.0166;0.9562;0.956
6.1740;-0.0002;0.0154;0.9863;0.986
6.1760;-0.0242;0.0347;1.0178;1.019
6.1770;-0.0230;0.0662;1.0337;1.036
6.1790;-0.0122;0.0823;1.0305;1.034
6.1910;-0.0054;0.0689;0.9826;0.985
6.2820;0.0012;0.0515;0.9552;0.957
6.2840;-0.0235;-0.0100;0.8473;0.848
6.2880;-0.0039;0.1031;0.9953;1.001
6.2890;0.0186;0.2182;1.1517;1.172
6.3020;0.0107;0.1502;0.9267;0.939
6.7120;0.0342;0.1266;0.7823;0.793
6.7190;0.0413;0.0037;0.6704;0.672
6.7260;-0.0410;-0.0916;0.6183;0.626
6.7700;-0.0931;-0.0039;0.9477;0.952
6.7740;-0.0559;0.0462;1.1370;1.139
6.7760;-0.0833;0.0547;1.1204;1.125
6.7780;-0.0213;0.0357;1.0439;1.045
6.7950;0.0247;0.0125;0.9719;0.972
6.7960;0.0000;0.0347;1.0483;1.049
6.7970;0.0024;0.0384;1.0613;1.062
6.8010;0.0051;0.0359;1.0341;1.035
6.8020;0.0239;0.0376;1.0026;1.004
6.8040;-0.0078;0.0318;0.9982;0.999
6.8050;-0.0034;0.0523;0.9665;0.968
6.8070;0.0007;0.0789;0.9748;0.978
6.8080;-0.0042;0.0708;0.9777;0.980
6.8090;0.0366;0.0831;1.0029;1.007
6.8120;0.0413;0.0689;1.0554;1.058
6.8130;0.0088;0.0359;1.0652;1.066
6.8140;-0.0105;0.0315;1.0263;1.027
6.8160;-0.0435;0.0066;0.9296;0.931
6.8200;-0.0349;0.0144;0.9056;0.906
6.8230;-0.0279;0.0059;0.9193;0.920
6.8250;-0.0249;0.0034;0.9870;0.987
6.8270;0.0103;0.0242;1.0437;1.044
6.8280;0.0039;0.0122;1.0276;1.028
6.8290;0.0195;0.0403;0.9968;0.998
6.8310;0.0081;0.0599;0.9975;0.999
6.8320;-0.0357;0.0562;1.0092;1.011
6.8330;-0.0344;0.0545;1.0190;1.021
6.8350;-0.0032;0.0396;0.9870;0.988
6.8360;0.0298;0.0950;0.9958;1.001
6.8370;-0.0064;0.0796;1.0151;1.018
6.8390;-0.0093;0.0596;1.0188;1.021
6.8610;0.0000;0.0249;0.9792;0.979
6.8620;0.0176;0.0479;1.0092;1.011
6.8680;-0.0024;0.0518;1.0327;1.034
6.8690;-0.0061;0.0557;0.9882;0.990
6.8710;-0.0220;0.0743;0.9870;0.990
6.8720;0.0068;0.0562;0.9875;0.989
6.8750;0.0088;0.0435;0.9760;0.977
6.8760;-0.0056;0.0308;1.0324;1.033
6.8780;0.0186;0.0098;1.0574;1.058
6.8790;-0.0151;0.0337;1.0708;1.071
6.8840;-0.0220;0.0523;1.0962;1.098
6.9440;-0.0413;0.0252;1.0500;1.051
6.9470;-0.0393;0.0415;1.0400;1.042
6.9490;0.0081;0.0310;0.9731;0.974
6.9520;0.0134;0.0515;0.9205;0.922
6.9530;0.0313;0.1178;0.9396;0.947
6.9550;-0.0105;0.1009;0.9789;0.984
6.9560;-0.0230;0.1021;0.9792;0.985
6.9570;0.0066;0.0723;0.9650;0.968
6.9580;0.0149;0.0225;0.9985;0.999
6.9600;0.0210;0.0432;0.9455;0.947
6.9620;-0.0022;0.0459;0.9315;0.933
6.9630;-0.0181;0.0286;0.9599;0.960
6.9650;-0.0122;0.0567;0.9633;0.965
6.9660;-0.0044;0.0621;1.0283;1.030
6.9670;-0.0039;0.0183;0.9846;0.985
7.1060;-0.0100;0.0594;1.0574;1.059
7.1080;-0.0166;0.0750;1.1074;1.110
7.1090;-0.0100;0.0537;1.0341;1.036
7.1160;0.0039;0.0816;1.0696;1.073
7.1200;0.0081;0.0545;0.9995;1.001
7.1220;0.0071;0.0129;0.9513;0.951
7.1230;-0.0071;0.0083;1.0266;1.027
7.1240;-0.0247;0.0010;1.0615;1.062
7.1570;-0.0161;-0.0173;1.0539;1.054
7.1600;-0.0024;-0.0213;1.0244;1.025
7.1620;-0.0208;0.0039;1.0046;1.005
7.1630;-0.0081;-0.0081;1.0588;1.059
7.1650;-0.0125;-0.0188;1.1023;1.103
7.1660;-0.0015;0.0024;1.0417;1.042
7.1720;-0.0237;-0.0203;1.0637;1.064
7.1740;-0.0735;-0.0032;1.0520;1.055
7.1760;-0.0520;0.0303;1.0134;1.015
7.1770;-0.0459;0.0318;1.0789;1.080
7.1790;-0.0073;0.0332;1.0075;1.008
7.1810;0.0347;0.0337;1.0300;1.031
7.1820;0.0054;0.0178;1.0793;1.080
7.1830;-0.0337;-0.0037;1.0229;1.023
7.1850;-0.0098;0.0349;1.0779;1.078
7.1860;0.0107;0.0745;1.0390;1.042
7.1880;0.0176;0.0826;0.9755;0.979
7.2040;0.0244;0.0892;1.0319;1.036
7.2060;0.0010;0.0506;1.0214;1.023
7.2070;-0.0164;0.0161;1.0403;1.041
7.2120;-0.0200;0.0132;1.0837;1.084
7.2150;0.0005;0.0217;1.0405;1.041
7.2160;-0.0007;0.0291;1.0559;1.056
7.2660;-0.0081;0.0322;1.0420;1.042
7.2680;-0.0337;0.0423;1.0363;1.038
7.2830;-0.0151;0.0007;1.0432;1.043
7.2850;0.0252;-0.0396;0.9914;0.993
7.2860;0.0071;-0.0379;0.9601;0.961
7.2880;0.0132;-0.0318;0.9560;0.957
7.2890;-0.0393;0.0215;1.0119;1.013
7.3370;-0.0557;0.0669;1.0466;1.050
7.3380;-0.0249;0.0640;0.9941;0.996
7.5310;-0.0000;0.0498;0.9061;0.908
7.5560;0.0054;0.0520;0.9413;0.943
7.5570;-0.0254;0.0621;0.9977;1.000
7.5590;-0.0335;0.0533;1.0398;1.042
7.5610;-0.0217;0.0723;1.0930;1.096
7.5640;0.0095;0.0750;1.0232;1.026
7.5650;0.0071;0.0523;0.9587;0.960
7.5660;0.0159;0.0547;1.0083;1.010
7.5670;0.0049;0.0293;1.0466;1.047
7.5680;-0.0039;-0.0083;1.0608;1.061
7.5720;0.0169;-0.0154;1.0556;1.056
7.5730;0.0149;-0.0225;1.0175;1.018
7.5760;0.0061;-0.0017;1.0188;1.019
7.5770;-0.0049;0.0313;1.0442;1.045
7.5790;-0.0261;0.0706;1.0674;1.070
7.5800;-0.0066;0.0486;1.0385;1.040
7.5820;0.0198;-0.0012;0.9704;0.971
7.5830;0.0230;-0.0173;0.9528;0.953
7.5860;0.0032;-0.0506;0.9401;0.941
7.5880;-0.0574;-0.0225;0.9794;0.981
7.5890;-0.0467;0.0381;1.0190;1.021
7.5910;-0.0767;0.0086;0.9511;0.954
7.5940;-0.0694;-0.0154;0.8944;0.897
7.5970;-0.0376;0.0142;0.9516;0.952
7.5980;-0.0567;-0.0083;0.8832;0.885
7.6010;-0.0117;0.0257;0.8717;0.872
7.6170;0.0042;0.0633;0.9824;0.984
7.6210;-0.0044;0.0474;0.9792;0.980
7.6220;-0.0068;0.0476;1.0420;1.043
7.6230;-0.0076;0.0616;1.0947;1.096
7.6250;0.0208;0.0718;1.0254;1.028
7.6260;0.0259;0.0880;1.0139;1.018
7.6790;0.0393;0.0770;0.9672;0.971
7.6810;0.0511;0.0523;0.9306;0.933
7.7340;0.0161;0.0393;0.9552;0.956
7.7360;0.0083;-0.0064;0.9521;0.952
7.7380;-0.0344;-0.0215;1.0434;1.044
7.7390;-0.0413;-0.0076;1.0170;1.018
7.7430;-0.0015;-0.0054;0.9293;0.929
7.7450;-0.0015;0.0232;0.9081;0.908
7.7590;0.0193;0.0577;0.9003;0.902
7.7630;0.0042;0.0630;1.0102;1.012
7.7640;-0.0337;0.0584;1.0307;1.033
7.7650;0.0086;0.0733;1.0657;1.068
7.7680;0.0300;0.0823;1.0872;1.091
7.7690;0.0225;0.0506;1.0276;1.029
7.7720;0.0225;0.0687;1.1155;1.118
7.8190;-0.0217;0.0677;1.0925;1.095
7.8210;-0.0452;0.0511;1.0119;1.014
7.8370;-0.0276;0.0811;1.0596;1.063
7.8380;0.0051;0.0713;1.0491;1.051
7.8400;0.0027;0.0491;1.0249;1.026
7.8410;-0.0205;0.0425;1.0583;1.059
7.8420;-0.0281;0.0125;1.0161;1.017
7.8610;-0.0318;0.0107;1.0065;1.007
7.9130;-0.0002;0.0215;1.0107;1.011
7.9160;0.0230;0.0501;1.0061;1.008
7.9170;0.0110;0.0684;0.9999;1.002
7.9180;-0.0049;0.0584;0.9611;0.963
7.9340;-0.0071;0.0643;0.9467;0.949
7.9350;-0.0176;0.0442;0.9555;0.957
7.9370;-0.0205;0.0520;0.9943;0.996
7.9380;-0.0450;0.0660;1.0161;1.019
7.9560;-0.0831;0.0640;1.0134;1.019
7.9570;-0.0625;0.0476;0.9491;0.952
8.0070;-0.0347;0.0545;0.9890;0.991
8.0080;0.0147;0.0552;1.0459;1.047
8.0230;-0.0037;0.0584;1.0603;1.062
8.0250;0.0120;0.0608;1.0569;1.059
8.0260;0.0203;0.0401;0.9494;0.950
8.0270;0.0002;0.0235;0.9313;0.932
8.0300;0.0410;0.0010;0.9227;0.924
8.0310;0.0059;0.0017;0.9792;0.979
8.0440;-0.0322;-0.0002;1.0493;1.050
8.0470;-0.0169;0.0220;1.0322;1.033
8.0950;0.0054;0.0476;1.0481;1.049
8.0970;0.0105;0.0840;1.0229;1.026
8.1100;0.0186;0.1231;0.9841;0.992
8.1130;-0.0144;0.1002;0.9765;0.982
8.1260;-0.0051;0.0870;0.9582;0.962
8.1280;0.0213;0.0630;0.9809;0.983
8.1620;0.0344;0.0379;0.9926;0.994
8.1630;0.0252;0.0633;1.0195;1.022
8.1650;-0.0264;0.0789;1.0571;1.060
8.1660;-0.0794;0.0584;0.9999;1.005
8.2650;-0.0220;0.0870;1.0791;1.083
8.2660;0.0738;0.0987;1.1096;1.116
8.2700;0.0638;0.0865;1.0432;1.049
8.2710;0.0552;0.1104;1.0715;1.079
8.2760;-0.0029;0.0806;0.9912;0.994
8.2930;-0.0445;0.0264;0.9474;0.949
8.2950;0.0198;-0.0039;1.0007;1.001
8.2960;0.0413;-0.0315;1.0378;1.039
8.2990;0.0107;-0.0391;1.0867;1.087
8.3020;-0.0364;-0.0222;1.0989;1.100
8.3040;-0.0486;0.0005;1.0666;1.068
8.3050;-0.0237;0.0454;1.0359;1.037
8.3210;0.0056;0.0762;0.9767;0.980
8.3230;-0.0215;0.0833;1.0195;1.023
8.3260;-0.0230;0.0623;0.9755;0.978
8.5160;-0.0188;0.0164;0.9462;0.947
8.5180;-0.0061;0.0017;0.9679;0.968
8.5190;0.0630;0.0107;0.8878;0.890
8.5800;0.0239;0.0266;0.9469;0.948
8.5820;-0.0012;0.0386;0.9740;0.975
8.5830;-0.0349;0.0193;0.9501;0.951
8.5850;-0.0440;0.0342;0.9543;0.956
8.5880;-0.0264;0.0535;0.9518;0.954
8.5890;-0.0227;0.0767;0.9814;0.985
8.5910;-0.0054;0.0718;0.9811;0.984
8.5920;-0.0183;0.0327;0.9929;0.994
8.5930;-0.0103;0.0046;1.0031;1.003
8.5950;0.0012;-0.0059;1.0244;1.024
8.5960;-0.0010;0.0117;1.0754;1.076
8.5980;-0.0100;0.0137;1.0527;1.053
8.5990;0.0020;0.0408;1.0530;1.054
8.6010;0.0105;0.0503;1.0422;1.043
8.6020;0.0059;0.0757;1.0092;1.012
8.6040;0.0237;0.0559;1.0144;1.016
8.6050;0.0205;0.0110;0.9965;0.997
8.6060;-0.0161;0.0027;1.0217;1.022
8.6070;-0.0049;-0.0472;0.9943;0.995
8.6110;-0.0037;-0.0362;0.9626;0.963
8.6130;-0.0015;0.0259;0.9992;1.000
8.6580;-0.0183;-0.0015;0.9308;0.931
8.6600;-0.0699;-0.0032;0.9372;0.940
8.6620;-0.0545;0.0403;1.0097;1.012
8.6640;-0.0401;0.0327;1.0139;1.015
8.6660;-0.0071;0.0574;1.0205;1.022
8.6670;0.0230;0.0774;1.0385;1.042
8.6700;-0.0139;0.0523;0.9904;0.992
8.6710;-0.0286;0.0398;0.9799;0.981
8.7160;-0.0205;0.0264;0.9875;0.988
8.7190;-0.0095;0.0176;0.9836;0.984
8.7210;-0.0230;0.0308;1.0464;1.047
8.7220;-0.0056;0.0017;0.9237;0.924
8.7240;0.0230;-0.0059;0.8426;0.843
8.7260;0.0076;0.0320;0.8968;0.897
8.7310;0.0252;-0.0112;0.8326;0.833
8.7810;-0.0103;-0.0249;0.9161;0.917
8.7860;-0.0574;-0.0059;1.0378;1.039
8.7870;-0.0606;-0.0322;1.0241;1.026
8.7890;-0.0738;-0.0039;1.0276;1.030
8.7910;-0.0330;0.0430;0.9912;0.993
8.7920;0.0195;0.0572;0.9166;0.919
8.8410;0.0198;0.0640;0.8929;0.895
8.8440;0.0169;0.0726;0.9557;0.959
8.8450;-0.0401;0.0625;1.0583;1.061
8.8470;-0.0164;0.0569;1.0600;1.062
8.8500;-0.0344;0.0520;1.0742;1.076
8.8770;-0.0479;0.0498;1.0366;1.039
8.8790;-0.0171;0.0376;1.0141;1.015
8.8810;-0.0669;0.0210;1.0925;1.095
8.8840;-0.0164;0.0349;1.0908;1.092
8.8880;-0.0129;0.0298;1.0654;1.066
8.8900;-0.0537;0.0347;1.0249;1.027
8.9340;-0.0406;0.0440;0.9831;0.985
8.9360;-0.0349;0.0437;0.9460;0.948
8.9390;0.0178;0.0625;0.9325;0.935
8.9980;0.0432;0.0665;0.9865;0.990
8.9990;0.0132;0.0799;0.9765;0.980
9.0010;-0.0156;0.0789;0.9787;0.982
9.0020;-0.0721;0.0452;0.8560;0.860
9.0070;0.0012;0.0574;0.8690;0.871
9.0110;0.0760;0.0557;0.9472;0.952
9.0120;0.0508;0.0410;0.9638;0.966
9.0140;0.0533;0.0591;1.1052;1.108
9.0160;-0.0115;0.0300;1.0605;1.061
9.0170;-0.0501;0.0474;0.9264;0.929
9.0180;0.0112;0.0777;0.8539;0.857
9.0700;0.0396;0.0933;0.9149;0.921
9.0760;0.0044;0.1026;0.8898;0.896
9.0800;-0.0569;0.0655;0.9540;0.958
9.0950;-0.0266;0.0342;0.9846;0.986
9.0970;-0.0581;0.0215;0.9995;1.001
9.0990;-0.0613;0.0313;1.0837;1.086
9.1000;-0.0305;-0.0015;1.0547;1.055
9.1020;-0.0914;-0.0401;1.0593;1.064
9.1030;-0.0628;-0.0347;1.0283;1.031
9.1050;-0.0300;-0.0193;0.9714;0.972
9.1240;-0.0313;0.0386;1.0278;1.029
9.1260;-0.0100;0.1112;1.0173;1.023
9.1670;-0.0530;0.1173;0.8973;0.907
9.1700;-0.1002;0.1134;0.8033;0.817
9.1860;-0.0965;0.0880;0.8055;0.816
9.1890;-0.1160;0.0643;0.7969;0.808
9.2330;-0.0660;0.0591;0.8155;0.820
9.2460;0.0122;0.0384;0.8490;0.850
9.2560;-0.0459;0.0574;0.8397;0.843
9.2690;-0.1033;0.0601;0.9081;0.916
9.2710;-0.0945;0.0520;0.9836;0.989
9.2850;-0.1138;0.0596;1.0442;1.052
9.2880;-0.0535;0.0515;1.0224;1.025
9.2900;0.0291;0.0442;1.0219;1.023
9.2930;0.0454;0.0476;1.0144;1.016
9.2940;0.0215;0.0415;1.0026;1.004
9.2960;0.0308;0.0432;1.0307;1.032
9.2970;0.0178;0.0442;1.0376;1.039
9.2980;0.0017;0.0403;1.0276;1.028
9.2990;0.0056;0.0831;1.0168;1.020
9.4770;-0.0178;0.1153;0.9951;1.002
9.4780;-0.0325;0.0765;1.0258;1.029
9.4920;-0.0440;0.0425;1.0735;1.075
9.4950;-0.0322;0.0039;1.0701;1.071
9.4970;-0.0235;-0.0432;1.1138;1.115
9.4990;-0.0235;-0.0193;1.1050;1.105
9.5060;-0.0093;0.0320;1.0727;1.073
9.5070;0.0093;0.0318;0.9797;0.980
9.5210;0.0308;0.0401;0.8394;0.841
9.5230;0.0298;0.0921;0.9049;0.910
9.5240;-0.0149;0.0523;0.8419;0.844
9.5270;-0.0669;0.0315;0.8956;0.899
9.5400;-0.0772;0.0281;1.0249;1.028
9.5430;-0.0523;-0.0313;0.9245;0.926
9.5450;0.0022;-0.0261;0.9760;0.976
9.5460;-0.0125;-0.0191;1.0644;1.065
9.5480;-0.0689;-0.0293;1.0774;1.080
9.5610;-0.0603;-0.0257;1.0388;1.041
9.5840;-0.0818;0.0042;1.0830;1.086
9.5890;-0.0342;0.0320;1.0903;1.091
9.5910;0.0191;0.0860;1.0256;1.029
9.5920;-0.0147;0.0848;1.0725;1.076
9.5930;-0.0183;0.0574;1.0366;1.038
9.5950;-0.0103;0.0555;0.9924;0.994
9.5960;-0.0493;0.0237;1.0395;1.041
9.5980;-0.0792;0.0454;1.0505;1.054
9.5990;-0.0515;0.0481;0.9863;0.989
9.6480;-0.0357;0.0254;0.9303;0.931
9.6500;0.0027;0.0283;0.9396;0.940
9.6520;0.0159;0.0056;0.9049;0.905
9.6570;-0.0283;0.0020;0.9455;0.946
9.6590;-0.0408;0.0354;1.0244;1.026
9.7070;-0.0300;0.0222;0.9728;0.974
9.7080;0.0059;0.0347;0.9653;0.966
9.7100;0.0120;0.0628;0.9907;0.993
9.7110;0.0059;0.0423;0.9855;0.986
9.7130;-0.0044;0.0464;1.0263;1.027
9.7270;0.0039;0.0486;1.0285;1.030
9.7290;0.0005;0.0410;1.0227;1.023
9.7300;-0.0225;0.0450;1.0090;1.010
9.7320;-0.0435;0.0366;1.0224;1.024
9.7330;-0.0831;0.0303;1.0745;1.078
9.7840;-0.0396;0.0379;1.0298;1.031
9.7860;-0.0447;0.0107;1.0041;1.005
9.7880;-0.0518;-0.0042;0.9513;0.953
9.8040;-0.0555;0.0235;0.9672;0.969
9.8060;-0.0369;0.0061;0.8898;0.891
9.8100;0.0303;0.0235;0.7933;0.794
9.8120;0.0269;0.0535;0.9308;0.933
9.8150;0.0310;0.0115;0.7872;0.788
9.8360;-0.0286;-0.0054;0.8087;0.809
9.8380;-0.0469;0.0296;1.0495;1.051
9.8390;0.0054;0.0518;1.0564;1.058
9.8410;0.0203;0.0616;1.0393;1.041
9.8970;0.0093;0.0809;1.2164;1.219
9.9170;-0.0430;0.0484;1.1741;1.176
9.9190;-0.0584;0.0591;1.0105;1.014
9.9210;-0.0513;0.0557;1.0952;1.098
9.9220;-0.0183;0.0428;0.9858;0.987
9.9240;-0.0159;0.0694;0.9289;0.932
9.9250;-0.0335;-0.0017;0.9794;0.980
9.9270;-0.0472;-0.0166;1.0180;1.019
9.9410;-0.0396;0.0012;1.0175;1.018
9.9430;-0.0213;-0.0220;0.9738;0.974
9.9440;-0.0198;0.0093;0.9440;0.944
9.9950;-0.0335;0.0611;0.9731;0.976
9.9980;-0.0684;0.0801;1.0412;1.047
10.0150;-0.0545;0.0633;0.9995;1.003
10.0160;-0.0288;0.0865;1.0747;1.079
10.0180;0.0120;0.0892;1.0911;1.095
10.0190;0.0257;0.0650;1.0383;1.041
10.0200;-0.0115;0.0894;1.1573;1.161
10.0450;-0.0603;0.0738;1.1592;1.163
10.0480;-0.0450;0.0403;1.0212;1.023
10.0520;-0.0420;0.0242;1.0759;1.077
10.1010;-0.0173;-0.0032;1.0596;1.060
10.1030;0.0213;0.0198;1.0317;1.032
10.1210;-0.0044;0.0606;1.1438;1.145
10.1230;0.0012;0.0635;1.0583;1.060
10.1240;-0.0110;0.1029;1.0300;1.035
10.1260;-0.0371;0.0919;1.0131;1.018
10.1270;-0.0533;0.0337;1.0200;1.022
10.1410;-0.0474;0.0611;1.0271;1.030
10.1430;-0.0237;0.0520;0.9770;0.979
10.1450;-0.0024;0.0401;0.9755;0.976
10.1910;0.0215;0.0716;0.9220;0.925
10.1930;0.0318;0.0650;0.9423;0.945
10.2080;-0.0125;0.0542;0.9418;0.943
10.2110;-0.0110;0.0525;1.0073;1.009
10.2130;-0.0222;0.0545;1.1011;1.103
10.2150;-0.0090;0.0408;1.0124;1.013
10.2300;0.0586;0.0313;0.9445;0.947
10.2320;0.0220;0.0410;0.9486;0.950
10.2830;0.0325;0.0215;0.8607;0.862
10.2850;0.0186;0.0176;0.9552;0.956
10.3010;-0.0076;0.0244;1.0469;1.047
10.3030;0.0357;0.0296;0.9599;0.961
10.3040;0.0318;0.0640;0.9650;0.968
10.3050;-0.0115;0.0789;0.9946;0.998
10.3120;-0.0027;0.0858;0.9736;0.977
10.5390;-0.0022;0.0689;0.9445;0.947
10.5420;-0.0244;0.0276;0.9872;0.988
10.5440;-0.0073;0.0059;1.0056;1.006
10.5450;-0.0315;0.0061;1.0031;1.004
10.5460;-0.0300;0.0188;1.0363;1.037
10.5480;-0.0059;0.0559;0.9977;0.999
10.5500;-0.0007;0.0887;0.9875;0.991
10.5520;-0.0007;0.0728;0.9547;0.958
10.5550;-0.0264;0.0445;0.8863;0.888
10.5570;-0.0496;0.0254;0.9631;0.965
10.5580;-0.1029;-0.0115;0.9247;0.930
10.5600;-0.1495;-0.0244;0.9831;0.995
10.5640;-0.0691;0.0459;1.0979;1.101
10.5690;-0.0423;0.0625;0.8473;0.851
10.5720;0.0337;0.1014;0.6833;0.692
10.5760;0.0493;-0.0115;0.5570;0.559
10.5810;-0.0621;-0.2077;0.3743;0.433
10.5870;-0.0586;-0.1571;0.6777;0.698
10.5900;-0.1285;-0.1766;0.8204;0.849
10.5940;-0.1380;-0.0445;0.9254;0.937
10.5970;-0.0633;0.1217;1.0625;1.071
10.5980;-0.0669;0.0748;0.9230;0.928
10.6000;0.0027;0.0980;0.9442;0.949
10.6010;0.0125;0.1041;0.9982;1.004
10.6300;-0.0178;0.0858;0.9547;0.959
10.6320;-0.0335;0.0782;0.9220;0.926
10.6340;-0.0144;0.0701;0.9130;0.916
10.6420;-0.0300;0.0689;0.9257;0.929
10.6440;-0.0899;0.0581;1.0039;1.010
10.6450;-0.0682;0.0310;1.0212;1.024
10.6460;-0.0811;0.0044;1.0148;1.018
10.6490;0.0125;0.0467;1.0647;1.066
10.7510;-0.0107;0.0022;0.8778;0.878
10.7560;-0.1156;-0.0259;0.7517;0.761
10.7600;-0.0823;0.0391;0.8292;0.834
10.7630;-0.1273;0.0674;0.8443;0.857
10.7680;-0.0555;0.1825;1.0962;1.113
10.8200;-0.0491;0.1595;1.0378;1.051
10.8230;-0.0696;-0.0051;0.8104;0.813
10.8260;-0.0239;-0.1918;0.5345;0.568
10.8320;0.0833;-0.1798;0.5807;0.614
10.8360;0.2560;-0.0298;0.9372;0.972
10.8370;0.0894;0.0765;1.0784;1.085
10.8420;0.0628;0.1827;1.3217;1.336
10.8460;-0.0254;0.0904;1.2430;1.247
10.8480;-0.0860;0.0078;1.0271;1.031
10.8500;0.0269;0.0308;1.0525;1.053
10.8520;-0.0002;0.0537;0.9758;0.977
10.8530;0.0027;0.0821;0.9699;0.973
10.8950;-0.0479;0.0706;0.9398;0.944
10.9010;-0.0437;0.0459;0.8492;0.852
10.9020;-0.0269;0.0520;0.9589;0.961
10.9060;-0.0515;0.0105;0.8358;0.837
10.9070;-0.0503;-0.0010;0.8741;0.876
10.9080;-0.0205;0.0244;1.0163;1.017
10.9100;-0.0034;0.0191;0.9582;0.958
10.9120;0.0064;0.0257;1.0073;1.008
10.9580;0.0274;0.0562;1.0945;1.096
10.9610;0.0198;0.0498;1.0779;1.079
10.9620;-0.0029;0.0464;1.0481;1.049
10.9640;0.0139;0.0511;1.0280;1.029
10.9670;0.0195;0.0318;0.9699;0.971
10.9690;-0.0322;0.0281;0.9924;0.993
10.9700;-0.0083;0.0242;0.9528;0.953
10.9860;-0.0051;0.0425;0.9582;0.959
10.9870;-0.0020;0.0706;0.9513;0.954
10.9910;0.0586;0.0831;0.8639;0.870
10.9920;0.0156;0.1033;0.9604;0.966
10.9930;0.0132;0.0647;0.8262;0.829
11.0470;0.0107;0.0164;0.7043;0.705
11.0510;-0.0125;0.0586;0.8876;0.890
11.0550;-0.0406;-0.0103;0.6406;0.642
11.1090;-0.1092;-0.0203;0.6242;0.634
11.1150;-0.1185;0.0650;0.9083;0.918
11.1210;-0.0393;0.0071;0.5868;0.588
11.1250;0.0877;0.0498;0.5868;0.595
11.1260;0.1278;0.1190;0.8793;0.896
11.1480;0.0420;0.0337;0.7065;0.709
11.1520;-0.1114;0.0010;0.8343;0.842
11.1570;-0.1307;0.0259;1.0439;1.052
11.1590;-0.0630;0.0244;0.9611;0.963
11.1600;0.0286;0.0804;0.9860;0.990
11.1630;0.0875;0.1099;1.0012;1.011
11.1640;0.0122;0.0818;0.9345;0.938
11.1650;-0.0782;0.0728;0.9963;1.002
11.1790;-0.0540;0.0572;0.9376;0.941
11.1820;0.0029;0.0679;0.8888;0.891
11.1830;0.0283;0.0523;0.9447;0.947
11.2330;0.0342;0.0274;0.8387;0.840
11.2340;-0.0320;0.0107;0.9100;0.911
11.2490;-0.0437;0.0217;1.0041;1.005
11.2510;-0.0239;0.0591;0.9933;0.995
11.2520;0.0132;0.0950;1.0078;1.012
11.2530;-0.0037;0.0862;0.9074;0.911
11.2580;-0.0750;0.0498;0.7842;0.789
11.3120;-0.1046;0.0274;0.8837;0.890
11.3160;-0.1009;-0.0127;0.7625;0.769
11.3230;-0.0432;-0.0081;0.7561;0.757
11.3430;0.0061;0.0469;0.9499;0.951
11.3450;0.0159;0.0777;0.8543;0.858
11.5590;0.0098;0.1178;0.9877;0.995
